iter	Logloss
1406	0.000347998595
1407	0.000347998595
1408	0.000347998595
1409	0.000347998595
1410	0.000347998595
1411	0.000347998595
1412	0.000347998595
1413	0.000347998595
1414	0.000347998595
1415	0.000347998595
1416	0.000347998595
1417	0.000347998595
1418	0.000347998595
1419	0.000347998595
1420	0.000347998595
1421	0.000347998595
1422	0.000347998595
1423	0.000347998595
1424	0.000347998595
1425	0.000347998595
1426	0.000347998595
1427	0.000347998595
1428	0.000347998595
1429	0.000347998595
1430	0.000347998595
1431	0.000347998595
1432	0.000347998595
1433	0.000347998595
1434	0.000347998595
1435	0.000347998595
1436	0.000347998595
1437	0.000347998595
1438	0.0003479947345
1439	0.0003479947345
1440	0.0003479947345
1441	0.0003479947345
1442	0.0003479947345
1443	0.0003479947345
1444	0.0003479947345
1445	0.0003479947345
1446	0.0003479947345
1447	0.0003479947345
1448	0.0003479947345
1449	0.0003479947345
1450	0.0003479947345
1451	0.0003479947345
1452	0.0003479947345
1453	0.0003479947345
1454	0.0003479947345
1455	0.0003479947345
1456	0.0003479947345
1457	0.0003479947345
1458	0.0003479947345
1459	0.0003479947345
1460	0.0003479947345
1461	0.000347995392
1462	0.000347995392
1463	0.000347995392
1464	0.000347995392
1465	0.000347995392
1466	0.000347995392
1467	0.000347995392
1468	0.000347995392
1469	0.000347995392
1470	0.000347995392
1471	0.0003479948168
1472	0.0003479948168
1473	0.0003479948168
1474	0.0003479948168
1475	0.0003479948168
1476	0.0003479948168
1477	0.0003479948168
1478	0.0003479948168
1479	0.0003479948168
1480	0.0003479948168
1481	0.0003479948168
1482	0.0003479948168
1483	0.0003479948168
1484	0.0003479948168
1485	0.0003479948168
1486	0.0003479948168
1487	0.0003479948168
1488	0.0003479948168
1489	0.0003479948168
1490	0.0003479948168
1491	0.0003479948168
1492	0.000347996859
1493	0.000347996859
1494	0.000347996859
1495	0.0003479943789
1496	0.0003479943789
1497	0.0003479943789
1498	0.0003479943789
1499	0.0003479943789
